"photo.code","site","origin","month","year","area.cm2","num.frag","mort.","mort.parc","perd","blanq","structure","structure_fixed","face","data_entry_person","date"
"DSCN0084","Playa Blanca","Jicaro","11","2022",887.776,5,0,0,0,0,"107","13","1","Digitador_3",2022-11-01
"DSCN0085","Playa Blanca","Jicaro","11","2022",1254.91,6,0,0,0,0,"107","13","2","Digitador_3",2022-11-01
"DSCN0086","Playa Blanca","Jicaro","11","2022",472.999,4,0,1,2,0,"107","13","3","Digitador_3",2022-11-01
"DSCN0087","Playa Blanca","Jicaro","11","2022",543.532,5,0,0,2,0,"107","13","4","Digitador_3",2022-11-01
"DSCN0088","Playa Blanca","Jicaro","11","2022",451.392,4,0,0,1,0,"107","13","5","Digitador_3",2022-11-01
"DSCN0089","Playa Blanca","Jicaro","11","2022",412.96,2,0,0,1,0,"107","13","6","Digitador_3",2022-11-01
"DSCN0090","Playa Blanca","Jicaro","11","2022",2681.1,13,0,0,2,0,"107","13","7","Digitador_3",2022-11-01
"DSCN0489","Playa Blanca","Jicaro","12","2022",1112.01,5,0,0,0,0,"101","12","1","Digitador_3",2022-12-01
"DSCN0490","Playa Blanca","Jicaro","12","2022",564.81,2,0,1,1,0,"101","12","6","Digitador_3",2022-12-01
"DSCN0491","Playa Blanca","Jicaro","12","2022",600.279,4,0,0,0,0,"101","12","5","Digitador_3",2022-12-01
"DSCN0492","Playa Blanca","Jicaro","12","2022",365.706,2,0,0,5,0,"101","12","4","Digitador_3",2022-12-01
"DSCN0493","Playa Blanca","Jicaro","12","2022",698.606,6,0,0,2,0,"101","12","3","Digitador_3",2022-12-01
"DSCN0494","Playa Blanca","Jicaro","12","2022",391.002,2,0,0,0,0,"101","12","2","Digitador_3",2022-12-01
"DSCN0495","Playa Blanca","Jicaro","12","2022",1972.18,7,0,0,3,0,"101","12","7","Digitador_3",2022-12-01
"DSCN0497","Playa Blanca","Jicaro","12","2022",1089.8,5,0,0,0,0,"107","13","1","Digitador_3",2022-12-01
"DSCN0498","Playa Blanca","Jicaro","12","2022",482.376,2,0,0,2,0,"107","13","6","Digitador_3",2022-12-01
"DSCN0499","Playa Blanca","Jicaro","12","2022",733.274,4,0,0,0,0,"107","13","5","Digitador_3",2022-12-01
"DSCN0500","Playa Blanca","Jicaro","12","2022",917.207,5,0,0,2,0,"107","13","4","Digitador_3",2022-12-01
"DSCN0501","Playa Blanca","Jicaro","12","2022",467.463,4,0,0,2,1,"107","13","3","Digitador_3",2022-12-01
"DSCN0502","Playa Blanca","Jicaro","12","2022",1239,6,0,0,0,0,"107","13","2","Digitador_3",2022-12-01
"DSCN0503","Playa Blanca","Jicaro","12","2022",2705.4,13,0,0,2,0,"107","13","7","Digitador_3",2022-12-01
"DSCN0507","Playa Blanca","Jicaro","12","2022",488.853,3,0,1,2,0,"14","14","1","Digitador_3",2022-12-01
"DSCN0508","Playa Blanca","Jicaro","12","2022",99.636,1,0,1,1,0,"14","14","6","Digitador_3",2022-12-01
"DSCN0509","Playa Blanca","Jicaro","12","2022",411.858,3,0,0,1,0,"14","14","5","Digitador_3",2022-12-01
"DSCN0510","Playa Blanca","Jicaro","12","2022",798.378,4,0,0,0,0,"14","14","4","Digitador_3",2022-12-01
"DSCN0511","Playa Blanca","Jicaro","12","2022",1015.81,4,0,0,0,0,"14","14","3","Digitador_3",2022-12-01
"DSCN0512","Playa Blanca","Jicaro","12","2022",298.409,2,0,0,0,0,"14","14","2","Digitador_3",2022-12-01
"DSCN0513","Playa Blanca","Jicaro","12","2022",1833.73,7,0,0,2,0,"14","14","7","Digitador_3",2022-12-01
"DSCN0532","Playa Blanca","Jicaro","12","2022",859.914,7,0,0,1,0,"90","15","1","Digitador_3",2022-12-01
"DSCN0533","Playa Blanca","Jicaro","12","2022",530.73,4,0,0,1,0,"90","15","6","Digitador_3",2022-12-01
"DSCN0534","Playa Blanca","Jicaro","12","2022",882.106,5,0,0,1,0,"90","15","5","Digitador_3",2022-12-01
"DSCN0535","Playa Blanca","Jicaro","12","2022",0,0,0,0,2,0,"90","15","4","Digitador_3",2022-12-01
"DSCN0536","Playa Blanca","Jicaro","12","2022",560.747,3,0,0,0,0,"90","15","3","Digitador_3",2022-12-01
"DSCN0537","Playa Blanca","Jicaro","12","2022",558.736,2,0,0,0,0,"90","15","2","Digitador_3",2022-12-01
"DSCN0538","Playa Blanca","Jicaro","12","2022",1009.83,7,0,0,1,0,"90","15","7","Digitador_3",2022-12-01
"DSCN0630","Playa Blanca",NA,"12","2022",248.351,5,0,0,0,0,"89","89","1","Digitador_3",2022-12-01
"DSCN0631","Playa Blanca",NA,"12","2022",198.911,6,0,0,0,0,"89","89","6","Digitador_3",2022-12-01
"DSCN0632","Playa Blanca",NA,"12","2022",240.75,5,0,0,0,0,"89","89","5","Digitador_3",2022-12-01
"DSCN0633","Playa Blanca",NA,"12","2022",305.114,4,0,0,1,0,"89","89","4","Digitador_3",2022-12-01
"DSCN0634","Playa Blanca",NA,"12","2022",109.816,4,0,0,0,0,"89","89","3","Digitador_3",2022-12-01
"DSCN0636","Playa Blanca",NA,"12","2022",163.772,3,0,1,0,0,"89","89","2","Digitador_3",2022-12-01
"DSCN0637","Playa Blanca",NA,"12","2022",493.3,6,0,1,0,1,"89","89","7","Digitador_3",2022-12-01
"DSCN0647","Playa Blanca",NA,"12","2022",245.331,6,0,0,0,0,"102","102","1","Digitador_3",2022-12-01
"DSCN0648","Playa Blanca",NA,"12","2022",278.814,6,0,0,1,0,"102","102","6","Digitador_3",2022-12-01
"DSCN0649","Playa Blanca",NA,"12","2022",164.847,4,0,0,1,0,"102","102","5","Digitador_3",2022-12-01
"DSCN0650","Playa Blanca",NA,"12","2022",204.903,5,0,0,0,0,"102","102","4","Digitador_3",2022-12-01
"DSCN0651","Playa Blanca",NA,"12","2022",68.861,4,0,0,0,0,"102","102","3","Digitador_3",2022-12-01
"DSCN0652","Playa Blanca",NA,"12","2022",201.252,4,0,0,0,0,"102","102","2","Digitador_3",2022-12-01
"DSCN0653","Playa Blanca",NA,"12","2022",273.093,6,0,0,1,0,"102","102","7","Digitador_3",2022-12-01
"DSCN1275","Playa Blanca",NA,"1","2023",293.209,5,0,0,0,0,"89","89","1","Digitador_3",2023-01-01
"DSCN1276","Playa Blanca",NA,"1","2023",176.475,3,0,1,0,0,"89","89","2","Digitador_3",2023-01-01
"DSCN1277","Playa Blanca",NA,"1","2023",121.508,3,0,0,1,0,"89","89","3","Digitador_3",2023-01-01
"DSCN1278","Playa Blanca",NA,"1","2023",274.689,4,0,3,0,0,"89","89","4","Digitador_3",2023-01-01
"DSCN1279","Playa Blanca",NA,"1","2023",250.537,5,0,0,0,0,"89","89","5","Digitador_3",2023-01-01
"DSCN1280","Playa Blanca",NA,"1","2023",247.571,6,0,0,0,0,"89","89","6","Digitador_3",2023-01-01
"DSCN1281","Playa Blanca",NA,"1","2023",542.581,6,0,2,0,0,"89","89","7","Digitador_3",2023-01-01
"DSCN1294","Playa Blanca",NA,"1","2023",220.915,6,0,0,0,0,"102","102","1","Digitador_3",2023-01-01
"DSCN1295","Playa Blanca",NA,"1","2023",205.875,4,1,0,0,0,"102","102","2","Digitador_3",2023-01-01
"DSCN1296","Playa Blanca",NA,"1","2023",189.285,5,0,0,0,0,"102","102","3","Digitador_3",2023-01-01
"DSCN1297","Playa Blanca",NA,"1","2023",201.54,5,0,0,0,0,"102","102","4","Digitador_3",2023-01-01
"DSCN1298","Playa Blanca",NA,"1","2023",174.519,4,0,0,1,0,"102","102","5","Digitador_3",2023-01-01
"DSCN1299","Playa Blanca",NA,"1","2023",316.895,5,0,0,2,0,"102","102","6","Digitador_3",2023-01-01
"DSCN1300","Playa Blanca",NA,"1","2023",287.837,6,0,0,1,0,"102","102","7","Digitador_3",2023-01-01
"DSCN1408","Playa Blanca","Jicaro","1","2023",969.523,7,0,0,1,0,"90","15","1","Digitador_3",2023-01-01
"DSCN1409","Playa Blanca","Jicaro","1","2023",571.255,2,0,0,0,0,"90","15","2","Digitador_3",2023-01-01
"DSCN1410","Playa Blanca","Jicaro","1","2023",592.291,3,0,0,0,0,"90","15","3","Digitador_3",2023-01-01
"DSCN1411","Playa Blanca","Jicaro","1","2023",0,0,0,0,1,0,"90","15","4","Digitador_3",2023-01-01
"DSCN1412","Playa Blanca","Jicaro","1","2023",961.347,5,0,0,0,0,"90","15","5","Digitador_3",2023-01-01
"DSCN1413","Playa Blanca","Jicaro","1","2023",623.238,4,0,0,1,0,"90","15","6","Digitador_3",2023-01-01
"DSCN1414","Playa Blanca","Jicaro","1","2023",998.69,7,0,0,1,0,"90","15","7","Digitador_3",2023-01-01
"DSCN1432","Playa Blanca","Jicaro","1","2023",975.424,5,0,0,0,0,"101","12","1","Digitador_3",2023-01-01
"DSCN1433","Playa Blanca","Jicaro","1","2023",318.952,2,0,0,0,0,"101","12","2","Digitador_3",2023-01-01
"DSCN1434","Playa Blanca","Jicaro","1","2023",662.776,6,0,0,3,0,"101","12","3","Digitador_3",2023-01-01
"DSCN1435","Playa Blanca","Jicaro","1","2023",326.797,2,0,0,5,0,"101","12","4","Digitador_3",2023-01-01
"DSCN1436","Playa Blanca","Jicaro","1","2023",645.293,4,0,0,0,0,"101","12","5","Digitador_3",2023-01-01
"DSCN1437","Playa Blanca","Jicaro","1","2023",466.817,2,0,1,1,0,"101","12","6","Digitador_3",2023-01-01
"DSCN1438","Playa Blanca","Jicaro","1","2023",1940.46,7,0,0,4,0,"101","12","7","Digitador_3",2023-01-01
"DSCN1440","Playa Blanca","Jicaro","1","2023",769.429,5,0,0,0,0,"107","13","1","Digitador_3",2023-01-01
"DSCN1441","Playa Blanca","Jicaro","1","2023",1345.26,6,0,0,0,0,"107","13","2","Digitador_3",2023-01-01
"DSCN1442","Playa Blanca","Jicaro","1","2023",589.818,4,0,0,2,0,"107","13","3","Digitador_3",2023-01-01
"DSCN1443","Playa Blanca","Jicaro","1","2023",1235.86,5,0,0,2,0,"107","13","4","Digitador_3",2023-01-01
"DSCN1444","Playa Blanca","Jicaro","1","2023",637.44,4,0,0,1,0,"107","13","5","Digitador_3",2023-01-01
"DSCN1445","Playa Blanca","Jicaro","1","2023",462.198,2,0,0,0,0,"107","13","6","Digitador_3",2023-01-01
"DSCN1446","Playa Blanca","Jicaro","1","2023",2492.71,13,0,0,1,0,"107","13","7","Digitador_3",2023-01-01
"DSCN1448","Playa Blanca","Jicaro","1","2023",632.226,3,0,1,2,0,"14","14","1","Digitador_3",2023-01-01
"DSCN1449","Playa Blanca","Jicaro","1","2023",258.269,2,0,0,0,0,"14","14","2","Digitador_3",2023-01-01
"DSCN1450","Playa Blanca","Jicaro","1","2023",865.582,4,0,0,0,0,"14","14","3","Digitador_3",2023-01-01
"DSCN1451","Playa Blanca","Jicaro","1","2023",903.599,4,0,0,1,0,"14","14","4","Digitador_3",2023-01-01
"DSCN1452","Playa Blanca","Jicaro","1","2023",432.366,3,0,0,1,0,"14","14","5","Digitador_3",2023-01-01
"DSCN1453","Playa Blanca","Jicaro","1","2023",106.556,1,0,1,1,0,"14","14","6","Digitador_3",2023-01-01
"DSCN1454","Playa Blanca","Jicaro","1","2023",2110.14,7,0,0,1,0,"14","14","7","Digitador_3",2023-01-01
"DSCN1456","Playa Blanca","Jicaro","1","2023",0,0,0,0,1,0,"11","11","1","Digitador_3",2023-01-01
"DSCN1457","Playa Blanca","Jicaro","1","2023",426.803,2,0,0,1,0,"11","11","2","Digitador_3",2023-01-01
"DSCN1458","Playa Blanca","Jicaro","1","2023",500.656,4,0,0,2,0,"11","11","3","Digitador_3",2023-01-01
"DSCN1459","Playa Blanca","Jicaro","1","2023",346.862,1,0,0,1,0,"11","11","4","Digitador_3",2023-01-01
"DSCN1460","Playa Blanca","Jicaro","1","2023",520.461,6,0,0,1,0,"11","11","5","Digitador_3",2023-01-01
"DSCN1461","Playa Blanca","Jicaro","1","2023",799.436,6,0,1,0,0,"11","11","6","Digitador_3",2023-01-01
"DSCN1462","Playa Blanca","Jicaro","1","2023",1230.51,7,0,0,3,0,"11","11","7","Digitador_3",2023-01-01
"DSCN1831","Playa Blanca","Jicaro","2","2023",0,0,0,0,1,0,"11","11","1","Digitador_3",2023-02-01
"DSCN1832","Playa Blanca","Jicaro","2","2023",473.818,2,0,1,1,0,"11","11","2","Digitador_3",2023-02-01
"DSCN1833","Playa Blanca","Jicaro","2","2023",406.826,3,0,1,0,0,"11","11","3","Digitador_3",2023-02-01
"DSCN1834","Playa Blanca","Jicaro","2","2023",423.547,1,0,0,3,0,"11","11","4","Digitador_3",2023-02-01
"DSCN1835","Playa Blanca","Jicaro","2","2023",569.394,6,0,2,0,0,"11","11","5","Digitador_3",2023-02-01
"DSCN1836","Playa Blanca","Jicaro","2","2023",911.057,6,0,1,0,0,"11","11","6","Digitador_3",2023-02-01
"DSCN1837","Playa Blanca","Jicaro","2","2023",1084.56,7,0,0,3,0,"11","11","7","Digitador_3",2023-02-01
"DSCN1873","Playa Blanca","Jicaro","2","2023",1121.82,5,0,0,0,0,"101","12","1","Digitador_3",2023-02-01
"DSCN1874","Playa Blanca","Jicaro","2","2023",318.664,2,0,0,0,0,"101","12","2","Digitador_3",2023-02-01
"DSCN1875","Playa Blanca","Jicaro","2","2023",700.558,6,0,0,2,0,"101","12","3","Digitador_3",2023-02-01
"DSCN1876","Playa Blanca","Jicaro","2","2023",355.39,2,0,0,5,0,"101","12","4","Digitador_3",2023-02-01
"DSCN1877","Playa Blanca","Jicaro","2","2023",703.46,4,0,0,0,0,"101","12","5","Digitador_3",2023-02-01
"DSCN1878","Playa Blanca","Jicaro","2","2023",569.021,2,0,1,1,0,"101","12","6","Digitador_3",2023-02-01
"DSCN1879","Playa Blanca","Jicaro","2","2023",1565.15,7,0,0,4,0,"101","12","7","Digitador_3",2023-02-01
"DSCN1881","Playa Blanca","Jicaro","2","2023",1129.12,5,0,0,0,0,"107","13","1","Digitador_3",2023-02-01
"DSCN1882","Playa Blanca","Jicaro","2","2023",1239.05,6,0,0,0,0,"107","13","2","Digitador_3",2023-02-01
"DSCN1885","Playa Blanca","Jicaro","2","2023",580.005,4,0,0,2,0,"107","13","3","Digitador_3",2023-02-01
"DSCN1886","Playa Blanca","Jicaro","2","2023",903.907,5,0,0,2,0,"107","13","4","Digitador_3",2023-02-01
"DSCN1887","Playa Blanca","Jicaro","2","2023",393.849,4,0,0,1,0,"107","13","5","Digitador_3",2023-02-01
"DSCN1888","Playa Blanca","Jicaro","2","2023",471.638,2,0,0,0,0,"107","13","6","Digitador_3",2023-02-01
"DSCN1889","Playa Blanca","Jicaro","2","2023",2890.64,13,0,0,1,0,"107","13","7","Digitador_3",2023-02-01
"DSCN1891","Playa Blanca","Jicaro","2","2023",364.575,3,0,1,2,0,"14","14","1","Digitador_3",2023-02-01
"DSCN1892","Playa Blanca","Jicaro","2","2023",306.399,2,0,0,0,0,"14","14","2","Digitador_3",2023-02-01
"DSCN1893","Playa Blanca","Jicaro","2","2023",911.089,4,0,0,0,0,"14","14","3","Digitador_3",2023-02-01
"DSCN1894","Playa Blanca","Jicaro","2","2023",1157.89,4,0,0,1,0,"14","14","4","Digitador_3",2023-02-01
"DSCN1895","Playa Blanca","Jicaro","2","2023",445.044,3,0,0,1,0,"14","14","5","Digitador_3",2023-02-01
"DSCN1896","Playa Blanca","Jicaro","2","2023",104.745,1,0,1,1,0,"14","14","6","Digitador_3",2023-02-01
"DSCN1897","Playa Blanca","Jicaro","2","2023",1758.64,7,0,0,1,0,"14","14","7","Digitador_3",2023-02-01
"DSCN1918","Playa Blanca","Jicaro","2","2023",1126.66,7,0,0,1,0,"90","15","1","Digitador_3",2023-02-01
"DSCN1919","Playa Blanca","Jicaro","2","2023",546.192,2,0,0,0,0,"90","15","2","Digitador_3",2023-02-01
"DSCN1920","Playa Blanca","Jicaro","2","2023",633.392,3,0,0,0,0,"90","15","3","Digitador_3",2023-02-01
"DSCN1921","Playa Blanca","Jicaro","2","2023",0,0,0,0,1,0,"90","15","4","Digitador_3",2023-02-01
"DSCN1922","Playa Blanca","Jicaro","2","2023",1102.08,5,0,0,0,0,"90","15","5","Digitador_3",2023-02-01
"DSCN1923","Playa Blanca","Jicaro","2","2023",599.877,4,0,0,1,0,"90","15","6","Digitador_3",2023-02-01
"DSCN1924","Playa Blanca","Jicaro","2","2023",1000.21,7,0,0,1,0,"90","15","7","Digitador_3",2023-02-01
"DSCN2034","Playa Blanca",NA,"2","2023",372.623,5,0,0,0,0,"89","89","1","Digitador_3",2023-02-01
"DSCN2035","Playa Blanca",NA,"2","2023",219.13,3,0,1,0,0,"89","89","2","Digitador_3",2023-02-01
"DSCN2036","Playa Blanca",NA,"2","2023",122.553,3,0,0,0,0,"89","89","3","Digitador_3",2023-02-01
"DSCN2037","Playa Blanca",NA,"2","2023",304.305,4,0,2,0,0,"89","89","4","Digitador_3",2023-02-01
"DSCN2038","Playa Blanca",NA,"2","2023",308.236,5,0,0,0,0,"89","89","5","Digitador_3",2023-02-01
"DSCN2039","Playa Blanca",NA,"2","2023",302.585,6,0,0,0,0,"89","89","6","Digitador_3",2023-02-01
"DSCN2040","Playa Blanca",NA,"2","2023",672.267,6,1,1,0,0,"89","89","7","Digitador_3",2023-02-01
"DSCN2050","Playa Blanca",NA,"2","2023",269.56,6,0,0,0,0,"102","102","1","Digitador_3",2023-02-01
"DSCN2051","Playa Blanca",NA,"2","2023",210.152,3,0,0,0,0,"102","102","2","Digitador_3",2023-02-01
"DSCN2052","Playa Blanca",NA,"2","2023",213.408,5,0,0,0,0,"102","102","3","Digitador_3",2023-02-01
"DSCN2053","Playa Blanca",NA,"2","2023",212.451,5,0,0,0,0,"102","102","4","Digitador_3",2023-02-01
"DSCN2054","Playa Blanca",NA,"2","2023",201.262,4,0,0,1,0,"102","102","5","Digitador_3",2023-02-01
"DSCN2055","Playa Blanca",NA,"2","2023",393.238,5,0,0,1,0,"102","102","6","Digitador_3",2023-02-01
"DSCN2056","Playa Blanca",NA,"2","2023",361.894,6,0,0,1,0,"102","102","7","Digitador_3",2023-02-01
"DSCN2491","Playa Blanca",NA,"3","2023",256.102,6,0,0,0,0,"102","102","1","Digitador_3",2023-03-01
"DSCN2492","Playa Blanca",NA,"3","2023",203.806,3,0,0,0,0,"102","102","2","Digitador_3",2023-03-01
"DSCN2493","Playa Blanca",NA,"3","2023",194.497,5,0,0,0,0,"102","102","3","Digitador_3",2023-03-01
"DSCN2494","Playa Blanca",NA,"3","2023",201.423,4,0,0,0,0,"102","102","4","Digitador_3",2023-03-01
"DSCN2495","Playa Blanca",NA,"3","2023",252.101,4,0,0,0,0,"102","102","5","Digitador_3",2023-03-01
"DSCN2496","Playa Blanca",NA,"3","2023",384.565,5,0,0,0,0,"102","102","6","Digitador_3",2023-03-01
"DSCN2497","Playa Blanca",NA,"3","2023",420.25,6,0,0,1,0,"102","102","7","Digitador_3",2023-03-01
"DSCN2509","Playa Blanca",NA,"3","2023",275.884,5,0,0,0,0,"89","89","1","Digitador_3",2023-03-01
"DSCN2510","Playa Blanca",NA,"3","2023",188.458,3,0,1,0,0,"89","89","2","Digitador_3",2023-03-01
"DSCN2511","Playa Blanca",NA,"3","2023",113.508,3,0,0,0,0,"89","89","3","Digitador_3",2023-03-01
"DSCN2512","Playa Blanca",NA,"3","2023",294.212,4,0,2,0,0,"89","89","4","Digitador_3",2023-03-01
"DSCN2513","Playa Blanca",NA,"3","2023",248.41,5,0,0,0,0,"89","89","5","Digitador_3",2023-03-01
"DSCN2514","Playa Blanca",NA,"3","2023",310.162,6,0,0,0,0,"89","89","6","Digitador_3",2023-03-01
"DSCN2515","Playa Blanca",NA,"3","2023",702.671,6,0,1,1,0,"89","89","7","Digitador_3",2023-03-01
"DSCN2581","Playa Blanca","Jicaro","3","2023",1081.37,7,0,0,1,0,"90","15","1","Digitador_3",2023-03-01
"DSCN2582","Playa Blanca","Jicaro","3","2023",602.616,2,0,0,0,0,"90","15","2","Digitador_3",2023-03-01
"DSCN2583","Playa Blanca","Jicaro","3","2023",571.554,3,0,0,0,0,"90","15","3","Digitador_3",2023-03-01
"DSCN2584","Playa Blanca","Jicaro","3","2023",0,0,0,0,1,0,"90","15","4","Digitador_3",2023-03-01
"DSCN2585","Playa Blanca","Jicaro","3","2023",1026.43,5,0,0,0,0,"90","15","5","Digitador_3",2023-03-01
"DSCN2586","Playa Blanca","Jicaro","3","2023",658.232,4,0,0,1,0,"90","15","6","Digitador_3",2023-03-01
"DSCN2587","Playa Blanca","Jicaro","3","2023",963.474,7,0,0,1,0,"90","15","7","Digitador_3",2023-03-01
"DSCN2606","Playa Blanca","Jicaro","3","2023",324.287,2,0,1,3,0,"14","14","1","Digitador_3",2023-03-01
"DSCN2607","Playa Blanca","Jicaro","3","2023",311.349,2,0,0,0,0,"14","14","2","Digitador_3",2023-03-01
"DSCN2608","Playa Blanca","Jicaro","3","2023",975.34,4,0,0,0,0,"14","14","3","Digitador_3",2023-03-01
"DSCN2609","Playa Blanca","Jicaro","3","2023",1001.44,4,0,0,1,0,"14","14","4","Digitador_3",2023-03-01
"DSCN2610","Playa Blanca","Jicaro","3","2023",443.372,3,0,0,1,0,"14","14","5","Digitador_3",2023-03-01
"DSCN2611","Playa Blanca","Jicaro","3","2023",124.031,1,0,1,1,0,"14","14","6","Digitador_3",2023-03-01
"DSCN2612","Playa Blanca","Jicaro","3","2023",1836.86,7,0,0,1,0,"14","14","7","Digitador_3",2023-03-01
"DSCN2614","Playa Blanca","Jicaro","3","2023",1255.51,5,0,0,0,0,"107","13","1","Digitador_3",2023-03-01
"DSCN2615","Playa Blanca","Jicaro","3","2023",1303.38,6,0,0,0,0,"107","13","2","Digitador_3",2023-03-01
"DSCN2616","Playa Blanca","Jicaro","3","2023",506.12,4,0,1,2,0,"107","13","3","Digitador_3",2023-03-01
"DSCN2617","Playa Blanca","Jicaro","3","2023",1164.04,5,0,0,0,0,"107","13","4","Digitador_3",2023-03-01
"DSCN2618","Playa Blanca","Jicaro","3","2023",829.385,4,0,0,1,0,"107","13","5","Digitador_3",2023-03-01
"DSCN2619","Playa Blanca","Jicaro","3","2023",457.511,2,0,0,0,0,"107","13","6","Digitador_3",2023-03-01
"DSCN2621","Playa Blanca","Jicaro","3","2023",2859.96,13,0,0,1,0,"107","13","7","Digitador_3",2023-03-01
"DSCN2623","Playa Blanca","Jicaro","3","2023",1400.89,5,0,0,0,0,"101","12","1","Digitador_3",2023-03-01
"DSCN2624","Playa Blanca","Jicaro","3","2023",332.003,2,0,0,0,0,"101","12","2","Digitador_3",2023-03-01
"DSCN2625","Playa Blanca","Jicaro","3","2023",719.289,6,0,0,2,0,"101","12","3","Digitador_3",2023-03-01
"DSCN2626","Playa Blanca","Jicaro","3","2023",346.253,2,0,0,5,0,"101","12","4","Digitador_3",2023-03-01
"DSCN2627","Playa Blanca","Jicaro","3","2023",701.809,4,0,0,0,0,"101","12","5","Digitador_3",2023-03-01
"DSCN2628","Playa Blanca","Jicaro","3","2023",506.505,2,0,1,1,0,"101","12","6","Digitador_3",2023-03-01
"DSCN2629","Playa Blanca","Jicaro","3","2023",2226.61,7,0,0,2,0,"101","12","7","Digitador_3",2023-03-01
"DSCN2663","Playa Blanca","Jicaro","3","2023",0,0,0,0,1,0,"11","11","1","Digitador_3",2023-03-01
"DSCN2664","Playa Blanca","Jicaro","3","2023",489.254,2,0,0,1,0,"11","11","2","Digitador_3",2023-03-01
"DSCN2665","Playa Blanca","Jicaro","3","2023",442.88,3,0,1,1,0,"11","11","3","Digitador_3",2023-03-01
"DSCN2666","Playa Blanca","Jicaro","3","2023",565.395,2,0,0,3,0,"11","11","4","Digitador_3",2023-03-01
"DSCN2667","Playa Blanca","Jicaro","3","2023",224.121,6,0,2,0,0,"11","11","5","Digitador_3",2023-03-01
"DSCN2668","Playa Blanca","Jicaro","3","2023",984.021,6,0,0,0,0,"11","11","6","Digitador_3",2023-03-01
"DSCN2669","Playa Blanca","Jicaro","3","2023",1174.35,7,0,0,0,0,"11","11","7","Digitador_3",2023-03-01
"DSCN3517","Playa Blanca",NA,"4","2023",280.587,5,0,0,1,0,"102","102","1","Digitador_3",2023-04-01
"DSCN3518","Playa Blanca",NA,"4","2023",248.803,3,0,0,0,0,"102","102","2","Digitador_3",2023-04-01
"DSCN3519","Playa Blanca",NA,"4","2023",204.052,4,0,0,1,0,"102","102","3","Digitador_3",2023-04-01
"DSCN3520","Playa Blanca",NA,"4","2023",267.45,4,0,0,0,0,"102","102","4","Digitador_3",2023-04-01
"DSCN3521","Playa Blanca",NA,"4","2023",320.434,4,0,0,0,0,"102","102","5","Digitador_3",2023-04-01
"DSCN3522","Playa Blanca",NA,"4","2023",464.632,5,0,0,0,0,"102","102","6","Digitador_3",2023-04-01
"DSCN3523","Playa Blanca",NA,"4","2023",398.155,6,0,0,1,0,"102","102","7","Digitador_3",2023-04-01
"DSCN3533","Playa Blanca",NA,"4","2023",202.041,5,0,0,0,0,"89","89","1","Digitador_3",2023-04-01
"DSCN3534","Playa Blanca",NA,"4","2023",258.293,3,0,0,0,0,"89","89","2","Digitador_3",2023-04-01
"DSCN3535","Playa Blanca",NA,"4","2023",138.698,3,0,0,0,0,"89","89","3","Digitador_3",2023-04-01
"DSCN3536","Playa Blanca",NA,"4","2023",306.71,4,0,1,0,0,"89","89","4","Digitador_3",2023-04-01
"DSCN3537","Playa Blanca",NA,"4","2023",324.196,5,0,0,0,0,"89","89","5","Digitador_3",2023-04-01
"DSCN3538","Playa Blanca",NA,"4","2023",367.35,6,0,0,0,0,"89","89","6","Digitador_3",2023-04-01
"DSCN3539","Playa Blanca",NA,"4","2023",560.337,6,0,1,1,0,"89","89","7","Digitador_3",2023-04-01
"DSCN3599","Playa Blanca","Jicaro","4","2023",1224.13,7,0,0,1,0,"90","15","1","Digitador_3",2023-04-01
"DSCN3600","Playa Blanca","Jicaro","4","2023",677.121,2,0,0,0,0,"90","15","2","Digitador_3",2023-04-01
"DSCN3601","Playa Blanca","Jicaro","4","2023",616.378,3,0,0,0,0,"90","15","3","Digitador_3",2023-04-01
"DSCN3602","Playa Blanca","Jicaro","4","2023",0,0,0,0,0,0,"90","15","4","Digitador_3",2023-04-01
"DSCN3603","Playa Blanca","Jicaro","4","2023",748.588,4,0,0,1,0,"90","15","5","Digitador_3",2023-04-01
"DSCN3604","Playa Blanca","Jicaro","4","2023",698.822,4,0,0,0,0,"90","15","6","Digitador_3",2023-04-01
"DSCN3605","Playa Blanca","Jicaro","4","2023",955.11,7,0,0,1,0,"90","15","7","Digitador_3",2023-04-01
"DSCN3623","Playa Blanca","Jicaro","4","2023",339.19,2,0,1,3,0,"14","14","1","Digitador_3",2023-04-01
"DSCN3624","Playa Blanca","Jicaro","4","2023",332.785,2,0,0,1,0,"14","14","2","Digitador_3",2023-04-01
